ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
Q3U5I5	cosine	24.0	3.0	0.0	368326.5694639248	12663.869934896753	39.0	18.0	408515.567118	353251.411461	55264.155657	1.15644425999	1.04238726753	0.31549066277171667	0.015391993660926931	0.43097582250595406
Q3U1S6	cosine	24.0	0.0	21.0	1026689.6544594575	32681.466261095255	0.0	45.0	1094822.40009	975551.480321	119270.91977	1.12225999568	1.04901118156	0.3808550746853591	0.004562440916140081	0.12774834565192228
Q3U1T3	cosine	24.0	3.0	21.0	35717.545224561814	2305.9157948031025	3.0	63.0	40639.4614788	31645.6091713	8993.85230751	1.28420537771	1.09834171338	0.2952532097773707	0.02162395005989455	0.6054706016770475
Q3U1T9	cosine	24.0	18.0	9.0	24543.841367038152	3447.218480603766	66.0	6.0	33731.2030351	18725.3503079	15005.8527272	1.80136566102	1.17109560044	0.24125756564895978	0.04930266217726652	1.3804745409634624
Q3U1V3	cosine	24.0	0.0	15.0	155774.13799721314	7487.698557235251	51.0	9.0	171581.071024	140736.3044	30844.766624	1.21916709235	1.06368822787	0.17378823796322213	0.11707097859576515	3.2779874006814245
Q3U1V6	cosine	24.0	12.0	6.0	105323.88677855111	3429.743864534534	45.0	54.0	110306.327895	98319.5480043	11986.7798908	1.12191654797	1.05440173912	0.2762425057120932	0.02930147114696944	0.8204411921151443
Q3U1Z8	cosine	24.0	3.0	12.0	48675.781723141634	3585.3494528547913	0.0	9.0	54975.7623331	38795.9533871	16179.8089459	1.41704888096	1.08231543508	0.3069026329988816	0.017817847893956983	0.4988997410307955
Q3U297	cosine	24.0	3.0	9.0	17689.382259346996	1222.1101752295606	24.0	36.0	19339.7966351	15023.2205489	4316.57608619	1.28732694645	1.09699158882	0.3049359765150794	0.018417133755406018	0.5156797451513685
Q3U2A8	cosine	24.0	3.0	6.0	59711.44101050979	3029.9959603380253	27.0	6.0	66303.3141373	53348.2775777	12955.0365596	1.24283889092	1.06763996023	0.3451839016208194	0.009060553512911972	0.2536954983615352
Q3U2G2	cosine	24.0	15.0	18.0	6592660.627858605	156916.8951916676	39.0	69.0	6894428.93075	6365074.80811	529354.122643	1.08316542045	1.03864686242	0.6045117870219804	1.74794381074434e-05	0.0004894242670084152
Q3U2G9	cosine	24.0	12.0	6.0	162687.17276036378	9485.25937122336	54.0	0.0	176509.358746	140848.958693	35660.4000523	1.25318185085	1.0522218058	0.24637845104051553	0.04582950804198322	1.2832262251755302
Q3U2K0-3	cosine	24.0	0.0	21.0	9888.932981598415	3169.7222664396945	51.0	63.0	19042.7192768	3291.01796343	15751.7013134	5.78627023263	1.18862963165	0.3290883655048249	0.012131343131205926	0.3396776076737659
Q3U2K1	cosine	24.0	3.0	6.0	135151.97736767694	3701.872109764409	0.0	30.0	142469.700159	128771.899999	13697.8001604	1.10637258719	1.04000197218	0.3526072113330951	0.00789022129915346	0.22092619637629687
Q3U2K8	cosine	24.0	0.0	21.0	107529.43905720588	9224.596100256656	51.0	9.0	126981.100879	87811.5660877	39169.5347909	1.4460635032	1.13181820491	0.10723104044539238	0.2314422767873972	6.480383750047122
Q3U2P1	cosine	24.0	18.0	3.0	243632.6194448059	7922.105209233739	63.0	54.0	254889.859452	225345.975101	29543.8843514	1.13110455751	1.04800146536	0.3216931213361771	0.01382149916799702	0.38700197670391656
Q3U2W2	cosine	24.0	3.0	6.0	746763.6380235596	71500.54385336186	18.0	39.0	901194.646892	606284.81767	294909.829222	1.48642126708	1.10752745206	0.330337282196268	0.011864341762666228	0.3322015693546544
Q542M5	cosine	24.0	12.0	15.0	34267.66269160841	2303.53360219414	9.0	45.0	38789.2304879	29679.2551582	9109.97532973	1.30694757268	1.06606317225	0.2140197009953595	0.07143562183788349	2.0001974114607375
Q3U313	cosine	24.0	0.0	21.0	629151.7213633263	38692.20358997313	0.0	54.0	703678.342749	561011.86697	142666.475779	1.25430206414	1.12231295035	0.16639299379457437	0.12732468937632635	3.565091302537138
Q3U319	cosine	24.0	3.0	12.0	176912.05935091083	7398.667495769698	0.0	63.0	191179.539026	161354.199925	29825.3391012	1.18484389694	1.04040160645	0.24034543548105186	0.04994280222373064	1.3983984622644579
Q571D8	cosine	24.0	18.0	9.0	179795.63204172417	7193.588366736469	51.0	24.0	200774.226035	165743.301011	35030.9250248	1.21135650618	1.03351756357	0.15217784910165155	0.14874946071331063	4.164984899972698
Q3U327	cosine	24.0	0.0	21.0	22886.251750029303	3890.000345891212	51.0	60.0	35255.9249383	16177.3765043	19078.5484339	2.17933513069	1.09424500942	0.33648360967347263	0.010623344634627566	0.29745364976957184
Q3U3T6	cosine	24.0	6.0	3.0	256426.2481874515	11025.565255996438	30.0	3.0	276584.332912	232878.511378	43705.8215339	1.18767648967	1.06271876299	0.36003052104537075	0.00685497779106477	0.19193937814981357
Q3U343	cosine	24.0	9.0	18.0	145648.72226614857	7095.9540269470535	3.0	45.0	159151.465831	131304.645976	27846.819855	1.2120779478	1.07811112744	0.330337282196268	0.011864341762666228	0.3322015693546544
Q3U379	cosine	24.0	0.0	12.0	158827.45149274764	6238.413462893938	45.0	12.0	170207.331811	143885.333158	26321.9986527	1.18293732985	1.04778373718	0.40597316344388473	0.002723822944538488	0.07626704244707766
Q3U8F7	cosine	24.0	18.0	3.0	943088.7691799627	84885.81289076924	63.0	0.0	1121000.15952	771711.15902	349289.000502	1.45261623655	1.15807912939	0.2773216563242906	0.02881195020498228	0.8067346057395038
Q3U3F6	cosine	24.0	3.0	6.0	599124.9262517438	29551.33912313311	0.0	30.0	659221.769925	551746.618688	107475.151237	1.1947907746	1.07692073121	0.2709508044980625	0.03180287707901677	0.8904805582124696
Q3U3F7	cosine	24.0	3.0	6.0	94104.05441158563	6082.709637404363	45.0	6.0	105113.910942	82045.644748	23068.2661935	1.28116381149	1.10937885458	0.39714706960674917	0.0032752197042900965	0.0917061517201227
Q3U3H5	cosine	24.0	12.0	0.0	356756.548865508	17701.52953899546	63.0	9.0	395350.267799	321081.366114	74268.901685	1.23130866354	1.0626031033	0.22143990733302804	0.06476208627439409	1.8133384156830346
Q99L69	cosine	24.0	18.0	0.0	72852.37280123722	4370.593588329042	0.0	48.0	81655.5578717	65839.0783584	15816.4795133	1.24022935782	1.07157718829	0.12548261415538256	0.19515484779068937	5.464335738139303
Q3U3Q3	cosine	24.0	12.0	15.0	141163.1319603833	8517.644976019676	0.0	69.0	159455.125178	128500.523221	30954.6019575	1.24089086318	1.10349425609	0.19900077460972024	0.08654178804169727	2.4231700651675236
Q3UGS9	cosine	24.0	3.0	0.0	117084.42148275662	5045.896011944158	51.0	27.0	130688.6242	107868.953649	22819.6705506	1.21154993887	1.05793727937	0.2561041850735112	0.03977585423405737	1.1137239185536063
Q3U417	cosine	24.0	15.0	21.0	1384124.4015693914	50329.93007819797	0.0	60.0	1516280.68135	1328587.08133	187693.600026	1.14127308828	1.0459854207	0.17578970400013433	0.11439938205227845	3.203182697463797
Q3U4K3	cosine	24.0	18.0	0.0	520451.1892528063	25898.07874446392	42.0	0.0	549126.265547	451440.710765	97685.5547817	1.2163862329	1.07120118273	0.1550079351331196	0.14430254111594104	4.040471151246349
Q3U425	cosine	24.0	0.0	21.0	20525.662787585057	1172.7686320597638	24.0	39.0	23278.3852402	17868.6590129	5409.7262273	1.3027494242	1.08538219756	0.3808550746853591	0.004562440916140081	0.12774834565192228
Q3U430	cosine	24.0	0.0	21.0	202886.82138972273	6444.691070706358	60.0	45.0	220042.688452	192717.763133	27324.9253187	1.14178726898	1.04962297041	0.23295019131240413	0.055380662873957556	1.5506585604708116
Q3U484	cosine	24.0	3.0	6.0	93658.36729311799	7711.38202003483	27.0	63.0	106844.070787	69111.1171948	37732.9535921	1.54597516469	1.08204165654	0.32291397248399234	0.01352921307913464	0.3788179662157699
Q3U487	cosine	24.0	18.0	0.0	158704.87413033197	4322.019744613302	63.0	9.0	168627.88652	152233.549962	16394.3365582	1.1076920072	1.03668846681	0.3912105029550162	0.003700585778126575	0.1036164017875441
Q3U489	cosine	24.0	18.0	6.0	166037.42343337197	7206.4364054375255	27.0	6.0	179473.580034	153299.377215	26174.2028183	1.17073913341	1.08017855045	0.3334156683557904	0.011227893725165514	0.3143810243046344
Q3U4D5	cosine	24.0	21.0	0.0	24960.925927783755	1934.8760238792527	45.0	9.0	28000.9875959	20261.6469942	7739.34060163	1.38196996541	1.10837305001	0.3586693421794159	0.0070353044355588755	0.19698852419564852
Q3U4H0	cosine	24.0	6.0	3.0	1158967.9491230485	60459.085262902496	3.0	51.0	1266220.45822	1052658.06141	213562.396813	1.20287917287	1.09465053488	0.13733122967710018	0.17356475677209343	4.859813189618616
Q3UMX3	cosine	24.0	3.0	0.0	99420.58397938912	5350.750591951877	51.0	24.0	110748.072843	91438.6592199	19309.413623	1.21117341164	1.0997764214	0.18929439766303	0.09750285144846599	2.730079840557048
Q3U4M0	cosine	24.0	15.0	18.0	167949.85100927393	8826.474076534605	27.0	51.0	186086.531474	154888.752727	31197.7787467	1.20142055635	1.10134299061	0.26658594334509694	0.03399663812377356	0.9519058674656595
Q3U4Q5	cosine	24.0	6.0	15.0	121435.41709832886	9942.33586649475	54.0	21.0	148797.014213	108355.209229	40441.8049844	1.37323360152	1.11359052625	0.30806735305944094	0.01747083493063007	0.489183378057642
Q3U4S0	cosine	24.0	12.0	21.0	26371.071515096835	1931.1270874394856	60.0	45.0	29807.6694449	22033.7188341	7773.95061079	1.35282063229	1.1211670054	0.1825665822207074	0.1056765215839412	2.9589426043503533
Q3UDI8	cosine	24.0	3.0	6.0	376569.67025939334	34464.91025861492	0.0	54.0	459600.039492	322639.973714	136960.065778	1.42449813085	1.14020772485	0.13733122967710018	0.17356475677209343	4.859813189618616
Q3U4W8	cosine	24.0	12.0	18.0	2402498.8684322983	75197.07583941086	6.0	63.0	2553722.93628	2280994.82228	272728.114004	1.11956542441	1.06260879523	0.34476520865018734	0.009130873203981702	0.25566444971148766
Q3V1M8	cosine	24.0	0.0	21.0	3480641.933541956	109397.95668585948	0.0	69.0	3716541.69972	3309922.46885	406619.230865	1.1228485666	1.05041235396	0.2699264121556429	0.03230693818080994	0.9045942690626783
Q61833	cosine	24.0	18.0	15.0	1887917.6730585098	160647.36750079526	69.0	15.0	2116966.68545	1593828.29256	523138.392896	1.32822757341	1.14742001931	0.46183198635840733	0.0007842318242674856	0.021958491079489596
Q3U538	cosine	24.0	18.0	0.0	46628.65668995305	2407.581660973929	9.0	24.0	50675.4747008	41601.9910701	9073.48363065	1.21810214841	1.06650112139	0.45764247515492457	0.0008650668306068227	0.02422187125699104
Q3UP84	cosine	24.0	9.0	12.0	22094.08359097595	1264.201661213045	51.0	6.0	24757.7019597	19696.2443271	5061.45763261	1.25697577409	1.09499217645	0.24311342042571768	0.04802044059311893	1.3445723366073299
Q3U5C0	cosine	24.0	3.0	21.0	98210.36528301454	3368.6945433535984	57.0	9.0	103519.731419	91682.9969222	11836.7344968	1.12910501286	1.04313126854	0.23620256782189655	0.052934139906380795	1.4821559173786623
Q3U5D9	cosine	24.0	9.0	6.0	56266.237767005536	2959.5891016437763	57.0	48.0	63328.2434529	48983.9807463	14344.2627066	1.29283579015	1.06668040282	0.4210208936926518	0.0019738220182525293	0.05526701651107082
Q3U5F4	cosine	24.0	12.0	3.0	31378.674853432338	1527.745684159706	12.0	51.0	34406.0353396	26877.690022	7528.34531762	1.28009644101	1.06819310276	0.23295019131240413	0.055380662873957556	1.5506585604708116
Q3U5F9	cosine	24.0	0.0	21.0	146418.20535485746	5858.0015455349285	24.0	45.0	158077.916341	135775.22524	22302.6911006	1.16426186045	1.05416469792	0.22555494714375637	0.0612756889104502	1.7157192894926057
Q3U5H9	cosine	24.0	3.0	6.0	34658.12458520762	3335.483430839777	3.0	54.0	43498.7810514	26913.6845484	16585.096503	1.61623284888	1.08190039057	0.2338342559366841	0.05470697449766232	1.531795285934545
Q542K0	cosine	24.0	21.0	0.0	265458.5144895279	9238.05682640417	15.0	57.0	282455.074877	247960.664097	34494.4107801	1.13911243102	1.0588788955	0.2625311679869951	0.03614461188618968	1.012049132813311
Q3U5Q7	cosine	24.0	15.0	0.0	214553.84295903775	8393.628726021965	63.0	54.0	232117.403868	199343.693497	32773.7103707	1.16440806226	1.04578604106	0.40304080719130236	0.0028969453261565256	0.08111446913238271
Q9D066	cosine	24.0	9.0	18.0	642418.8169746627	20413.525323984373	6.0	45.0	674475.708415	606947.920412	67527.7880031	1.11125796091	1.06033214507	0.3526072113330951	0.00789022129915346	0.22092619637629687
Q9Z1M2	cosine	24.0	3.0	12.0	119301.79892742715	10197.865520957104	3.0	63.0	143422.431613	104380.247543	39042.1840704	1.37403804828	1.17551749879	0.29211214466158614	0.02276070879876716	0.6372998463654805
Q78P93	cosine	24.0	15.0	3.0	1538436.807163111	146259.7333482646	63.0	0.0	1757510.7491	1270451.44998	487059.299115	1.38337497991	1.17543113262	0.26572788879963366	0.03444220575113408	0.9643817610317543
Q3U647	cosine	24.0	15.0	18.0	431559.085698052	15535.362380082914	15.0	42.0	461440.193088	405228.795163	56211.3979248	1.13871521125	1.06591279054	0.25156701695945766	0.04251378781533029	1.190386058829248
Q3U661	cosine	24.0	9.0	15.0	59964.662020184005	3531.2463706210515	3.0	48.0	68507.8975014	52725.7608999	15782.1366014	1.29932496624	1.08403734097	0.32850460138735404	0.012257919988595213	0.343221759680666
Q3U671	cosine	24.0	0.0	18.0	46067.22317752962	2652.2390461624773	51.0	45.0	53010.6318179	41070.7653668	11939.8664511	1.29071448619	1.0704210405	0.32477853075510776	0.013093115992743426	0.3666072477968159
Q3U6C0	cosine	24.0	9.0	0.0	61908.31690278199	2162.806162432601	27.0	0.0	65557.9934413	56355.2875805	9202.70586082	1.16329800194	1.04606954451	0.1885787263005176	0.09834961988888624	2.7537893568888148
Q3U6D2	cosine	24.0	21.0	18.0	241096.44245206393	14296.43700287097	0.0	39.0	271609.842235	221504.778324	50105.0639116	1.2262030837	1.10370181693	0.18057877962865393	0.10818374624007071	3.0291448947219797
Q3U6G1	cosine	24.0	12.0	3.0	214711.9885744909	9013.241855745926	63.0	24.0	236579.092048	197939.448121	38639.6439262	1.19520941527	1.0637302217	0.2551359238183474	0.04034778682105685	1.129738030989592
Q3U6L3	cosine	24.0	12.0	3.0	348863.0941757922	14264.433470743497	63.0	27.0	388838.457464	319957.234935	68881.2225292	1.21528259095	1.04795301239	0.5213647138896663	0.00017898820863211063	0.005011669841699097
Q3UKQ3	cosine	24.0	0.0	21.0	354386.0099831756	17200.053281053653	3.0	69.0	386929.354873	322354.304137	64575.0507365	1.20032321551	1.06972176636	0.28471690049293835	0.0256371939762934	0.7178414313362151
Q3U6Y0	cosine	24.0	18.0	21.0	111237.18503465288	3369.4271437694897	48.0	39.0	119224.205943	105244.750722	13979.4552211	1.13282805199	1.04562748069	0.23324759035367798	0.05515330692798147	1.544292593983481
Q3U706	cosine	24.0	0.0	21.0	172449.2709750349	62387.32155517334	51.0	27.0	395948.981773	126174.575832	269774.405941	3.13810432223	1.23936194146	0.33648360967347263	0.010623344634627566	0.29745364976957184
Q3U741	cosine	24.0	3.0	9.0	1250736.074213418	63362.36076813443	0.0	60.0	1360296.34832	1129520.79967	230775.548653	1.2043127924	1.08810371484	0.21568642241310496	0.06989245255810622	1.9569886716269742
Q3U7K7	cosine	24.0	3.0	0.0	50423.72814374074	2564.0552526245415	15.0	0.0	55548.4551165	45384.0457128	10164.4094036	1.22396437435	1.08171780765	0.2709508044980625	0.03180287707901677	0.8904805582124696
Q8C0M2	cosine	24.0	21.0	0.0	80422.83240750626	3843.7656739313097	39.0	27.0	88369.8840599	73056.5453909	15313.3386691	1.20960940032	1.04530459522	0.3808550746853591	0.004562440916140081	0.12774834565192228
Q3U7R1	cosine	24.0	18.0	15.0	1600159.6990851834	87178.07215137208	69.0	15.0	1753086.50998	1442259.90354	310826.606444	1.21551358786	1.07456239679	0.5744739342507018	4.197105477590164e-05	0.001175189533725246
Q3U7R4	cosine	24.0	3.0	12.0	38366.77902523088	7484.5844263362815	3.0	51.0	50099.8102216	25154.9531018	24944.8571198	1.9916479279	1.45730081749	0.08504530793944913	0.28020876080114454	7.845845302432047
Q3U7U3	cosine	24.0	6.0	3.0	41893.43387715592	2953.15399403808	54.0	0.0	47861.0667659	36239.0378087	11622.0289572	1.32070467816	1.08273537822	0.18929439766303	0.09750285144846599	2.730079840557048
Q3U7Z6	cosine	24.0	15.0	18.0	3393340.0221862015	113657.34789619633	39.0	18.0	3669897.01471	3171435.0511	498461.963607	1.1571723701	1.04546649398	0.5369266182866037	0.00011854903346856053	0.003319372937119695
Q3U829	cosine	24.0	12.0	9.0	46296.33232660892	3406.1428122268435	27.0	30.0	55924.4483828	40052.655255	15871.7931278	1.39627318156	1.09523899871	0.31043713685130103	0.016782574144907064	0.46991207605739777
Q3UDH1	cosine	24.0	3.0	18.0	1139973.6478474876	50372.393309719475	3.0	69.0	1251490.54981	1049592.38074	201898.16907	1.19235864586	1.05493965811	0.33648360967347263	0.010623344634627566	0.29745364976957184
Q5SWN2	cosine	24.0	9.0	15.0	265330.5163835439	18834.09615106141	0.0	66.0	303807.104147	234867.501056	68939.603091	1.29352551026	1.11147232528	0.18665034169736025	0.10065802899450232	2.8184248118460653
Q3U8R9	cosine	24.0	12.0	18.0	1403636.575934409	73812.74941390264	6.0	51.0	1537144.05781	1284596.02946	252548.028354	1.19659723568	1.08794767351	0.2548264585675298	0.040531983826212474	1.1348955471339492
Q3U8S0	cosine	24.0	3.0	0.0	165023.42059588086	12175.608742774028	27.0	0.0	196416.526487	150797.848026	45618.6784608	1.30251544739	1.07016886483	0.6198463609750198	1.1004121704935367e-05	0.0003081154077381903
Q3U8V1	cosine	24.0	3.0	6.0	136174.3498371978	11943.041741798976	3.0	54.0	158737.072034	118703.301853	40033.7701811	1.33725911205	1.16159363053	0.19671770737530567	0.08903321910476264	2.4929301349333537
Q8VHM5	cosine	24.0	3.0	6.0	1315069.2835493037	74013.6437861484	0.0	39.0	1488420.72435	1194166.86839	294253.855963	1.24640932834	1.0821349251	0.14475453938937588	0.160844803171809	4.503654488810652
Q8BTW2	cosine	24.0	15.0	21.0	539312.2359226929	16933.02544842616	63.0	69.0	584086.745448	509082.161546	75004.583902	1.14733296424	1.04638201443	0.3478392015321807	0.008625537378454924	0.2415150465967379
Q3U8Y1	cosine	24.0	3.0	6.0	72944.80836169994	5840.634928190499	27.0	51.0	82145.0026195	58450.6223268	23694.3802927	1.40537430312	1.11633834957	0.19671770737530567	0.08903321910476264	2.4929301349333537
Q3U8Y7	cosine	24.0	15.0	18.0	2943637.302117257	99866.26830593518	15.0	51.0	3144032.96643	2784414.981	359617.985431	1.12915387537	1.04960337012	0.2365480905738184	0.052679346147498834	1.4750216921299675
Q3U944	cosine	24.0	18.0	15.0	961144.4244331853	56710.686497585775	51.0	6.0	1043889.12912	843420.157075	200468.972045	1.23768577306	1.08770022078	0.5894928606363411	2.722253856624291e-05	0.0007622310798548015
Q3U962	cosine	24.0	3.0	0.0	871393.8214460119	43169.11090170358	21.0	69.0	943017.308332	768212.434525	174804.873807	1.22754757141	1.0766874303	0.24868087536123548	0.04433336645633893	1.24133426077749
Q3U9C4	cosine	24.0	3.0	6.0	61460.19684368223	4369.099631329195	63.0	39.0	70542.7397813	52225.2564701	18317.4833112	1.35073993982	1.11899869392	0.2561041850735112	0.03977585423405737	1.1137239185536063
Q3U9G9	cosine	24.0	18.0	15.0	352515.906890545	27170.400183896523	18.0	39.0	404328.076957	300556.204328	103771.872629	1.34526611374	1.11012010992	0.6195307134076196	1.111062188991752e-05	0.0003110974129176906
Q3U9H3	cosine	24.0	12.0	9.0	27495.572234045645	6964.752892971032	60.0	30.0	38161.1240887	17449.1850452	20711.9390435	2.18698603917	1.67433877023	0.09350516170219911	0.2610415262712782	7.309162735595789
Q3U9U5	cosine	24.0	18.0	15.0	1642790.7139668812	124772.55665826608	27.0	15.0	1829205.15738	1402255.30929	426949.848087	1.30447368982	1.1122056781	0.5970023238291607	2.1841177323679093e-05	0.0006115529650630145
Q3UA06	cosine	24.0	3.0	6.0	64401.77918989295	10827.949466399908	0.0	54.0	88545.3596462	49275.0520559	39270.3075902	1.79696126035	1.29795840382	0.20414101708758137	0.08112374916958642	2.27146497674842
Q3UA32	cosine	24.0	3.0	6.0	387896.32307450264	25280.668127722423	45.0	12.0	433932.261679	337041.081805	96891.1798737	1.28747587491	1.0879273911	0.43426361816812764	0.0014746410900555347	0.04128995052155497
Q91V28	cosine	24.0	21.0	0.0	2107866.755602336	70405.48195892602	9.0	51.0	2249619.3029	1978855.74484	270763.558062	1.13682834576	1.05085564756	0.29950738883023387	0.02016114215609676	0.5645119803707093
Q3UJB0	cosine	24.0	6.0	18.0	1012149.5610891525	42239.95674178333	6.0	69.0	1083295.14278	943612.982501	139682.160283	1.14802907852	1.07138957059	0.47419117277267964	0.0005845369492932714	0.016367034580211597
Q3UAP1	cosine	24.0	21.0	6.0	158256.27543173157	10755.842556214713	45.0	30.0	176105.260229	138640.415526	37464.8447029	1.27023032613	1.1152700668	0.4862267861540574	0.0004362367727824581	0.012214629637908826
Q5RKN9	cosine	24.0	6.0	3.0	865131.4475007071	23330.175401410765	30.0	48.0	907266.491965	823257.6027	84008.8892648	1.10204447428	1.04094602719	0.5604598832768143	6.229433038136732e-05	0.001744241250678285
Q4FK14	cosine	24.0	3.0	6.0	29352.036257779957	2211.2270083002873	27.0	6.0	34194.232593	23710.8268128	10483.4057802	1.44213581681	1.10234391145	0.31549066277171667	0.015391993660926931	0.43097582250595406
Q3UBP6	cosine	24.0	15.0	18.0	6574734.353181847	391312.43013008736	15.0	63.0	7147632.9214	5705222.47715	1442410.44425	1.25282282155	1.09923996779	0.43930359677994846	0.0013171214740370129	0.036879401273036364
Q545H3	cosine	24.0	0.0	9.0	65224.07815668578	5335.598966693529	69.0	9.0	74889.6049798	56575.2694583	18314.3355215	1.32371627562	1.14203399307	0.2773216563242906	0.02881195020498228	0.8067346057395038
Q3UBT6	cosine	24.0	0.0	6.0	100383.77791024919	4614.735933369291	48.0	39.0	109544.166609	85872.1856187	23671.9809904	1.27566529045	1.04391326093	0.34956075356606664	0.008353384938283085	0.2338947782719264
Q3UBU9	cosine	24.0	6.0	12.0	763949.3525459372	25131.48483320404	0.0	9.0	829372.623883	719027.254313	110345.36957	1.15346479415	1.04500050614	0.2762425057120932	0.02930147114696944	0.8204411921151443
Q3UBX0	cosine	24.0	18.0	15.0	133838.17472621638	12556.632450872206	27.0	15.0	160780.0957	116413.226561	44366.8691387	1.38111536334	1.1570796919	0.5143982287081448	0.0002144932104702578	0.006005809893167218
Q3UC14	cosine	24.0	3.0	6.0	30575.585090184864	3249.1854044285565	45.0	6.0	39064.6530254	24051.2265561	15013.4264693	1.62422706111	1.09163892069	0.2857974239226139	0.02519881865604328	0.7055669223692118
Q3UC67	cosine	24.0	18.0	15.0	193490.2550626249	11793.023139010369	48.0	6.0	209716.635258	166141.934961	43574.7002971	1.2622739425	1.08014477477	0.6720969557573571	2.100461686700459e-06	5.881292722761286e-05
Q3UCC5	cosine	24.0	0.0	21.0	420448.9327669114	19752.08400322988	0.0	45.0	459736.405891	383909.398279	75827.0076119	1.19751276721	1.08312883658	0.49178373721507534	0.00038028580688547706	0.010648002592793358
Q3UCC6	cosine	24.0	18.0	15.0	1354629.1343847455	41920.10847334222	66.0	57.0	1410537.29595	1262837.61705	147699.678899	1.11695856768	1.04248576586	0.6120212502148	1.3953459548311372e-05	0.0003906968673527184
Q3UCF2	cosine	24.0	6.0	12.0	602667.2811493628	34029.45918426697	0.0	63.0	685151.172313	563720.974265	121430.198048	1.2154083378	1.0900614086	0.23144642370472673	0.05654161670725406	1.5831652678031136
Q9CPX4	cosine	24.0	15.0	3.0	242785.14095272697	24971.791759333653	66.0	3.0	287667.808824	212447.500131	75220.3086923	1.35406539802	1.22110179311	0.22882123757746228	0.05861420943696903	1.6411978642351328
Q3UCQ1	cosine	24.0	6.0	9.0	22450.33468867704	1356.672111238029	6.0	9.0	25262.4853625	19746.0588285	5516.42653394	1.27936848471	1.09258235757	0.1825665822207074	0.1056765215839412	2.9589426043503533
Q3UCV8	cosine	24.0	0.0	21.0	160735.34356182953	5576.981532812838	0.0	63.0	173347.600354	150540.640847	22806.9595066	1.1515003482	1.05547490609	0.3069026329988816	0.017817847893956983	0.4988997410307955
Q3UCW0	cosine	24.0	3.0	6.0	426126.81698042946	11517.6954708815	15.0	39.0	445267.744958	413444.813543	31822.9314143	1.07697020345	1.05850518264	0.2561041850735112	0.03977585423405737	1.1137239185536063
Q3UD01	cosine	24.0	15.0	18.0	100081.35363999331	6136.083723478563	15.0	63.0	114830.673153	87863.482707	26967.1904463	1.30692148337	1.07701398083	0.2590764801522773	0.03806123580744964	1.06571460260859
Q3UD03	cosine	24.0	9.0	0.0	320894.85425700544	10613.517050627626	12.0	24.0	338819.37775	299567.448458	39251.9292921	1.13102868651	1.04664516495	0.3734598305167114	0.005283338852544909	0.14793348787125746
Q8C2Q8	cosine	24.0	15.0	12.0	1069541.6896409022	62104.17490986892	63.0	6.0	1186923.21095	959522.24432	227400.966632	1.23699394983	1.07890899199	0.2140197009953595	0.07143562183788349	2.0001974114607375
Q5M9P7	cosine	24.0	6.0	3.0	396440.74783461046	14945.344152357915	63.0	3.0	424609.315572	369111.781207	55497.5343653	1.15035427529	1.0535731158	0.2857974239226139	0.02519881865604328	0.7055669223692118
Q3UD58	cosine	24.0	9.0	6.0	245927.95508945212	8065.16106318914	60.0	9.0	258192.658143	222883.319094	35309.3390492	1.15842073419	1.03466852604	0.15275979328671438	0.14782765030387718	4.139174208508561
Q3UD67	cosine	24.0	6.0	21.0	3333149.08798014	72065.55618562986	30.0	63.0	3459760.89782	3206178.5838	253582.314016	1.07909176217	1.03418484234	0.4862267861540574	0.0004362367727824581	0.012214629637908826
Q3UDA4	cosine	24.0	9.0	15.0	177128.99090714645	10225.935999697045	9.0	63.0	197829.202942	161127.90985	36701.2930919	1.22777737964	1.08346125377	0.20158236903314908	0.08378779091821886	2.346058145710128
Q80X31	cosine	24.0	18.0	6.0	93826.6613270822	3949.694342795003	18.0	54.0	101002.368019	88522.2085351	12480.1594844	1.14098337232	1.08092047107	0.47419117277267964	0.0005845369492932714	0.016367034580211597
Q3UDE2	cosine	24.0	15.0	18.0	1048940.5422227508	15260.09491677146	15.0	48.0	1076567.01792	1025163.81157	51403.2063425	1.05014145619	1.02615781105	0.42428467039430917	0.0018382656628527076	0.051471438559875814
Q4FK38	cosine	24.0	18.0	15.0	714769.6986429999	62959.91063106049	69.0	6.0	818505.759279	582188.170982	236317.588297	1.40591272732	1.12451373204	0.5143982287081448	0.0002144932104702578	0.006005809893167218
Q3UDK1-2	cosine	24.0	0.0	21.0	76425.94115288495	2758.3117164935916	24.0	69.0	82025.8911342	72684.1417887	9341.74934543	1.12852527547	1.06578885268	0.29950738883023387	0.02016114215609676	0.5645119803707093
Q5HZI8	cosine	24.0	0.0	6.0	47807.3637076434	2491.4244899193627	0.0	39.0	54313.8530739	42525.9299637	11787.9231102	1.27719377613	1.04423100133	0.23056134809676734	0.057233835382467506	1.6025473907090901
Q60709	cosine	24.0	18.0	6.0	113354.36658334131	8765.117298655925	66.0	6.0	125376.64034	93954.0546813	31422.5856591	1.33444629682	1.11686052999	0.21486787516262046	0.07064708552569052	1.9781183947193344
Q3UDM3	cosine	24.0	0.0	6.0	9617.199393615005	1437.524861361252	48.0	9.0	12232.2239737	6270.6260978	5961.59787592	1.95071812335	1.1755172481	0.33468582788240425	0.010974068511825539	0.30727391833111506
